"Date","Time","Open","High","Low","Close","Vol","OI","exHurst1","exHurst2","xh4","exHurst1","exHurst2","xh5","p","xH1","xH2","Signal","Price","BarsAgo","BuildTime","Wavelength","dZ","edge%","~Hit%","~CallStrike","~PutStrike","MaxRetDate","x_est","ZMA","Upper Band","Lower Band"
04/30/2013,17:00,104.36,104.56,102.80,103.40,277499,307019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.25,59.93,0.00,0.00
05/01/2013,17:00,103.02,103.20,100.05,100.97,332382,294670,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.34,73.18,0.00,0.00
05/02/2013,17:00,100.94,104.19,100.59,103.93,310808,285835,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.45,84.32,0.00,0.00
05/03/2013,17:00,103.93,105.98,103.50,105.55,297522,276665,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.64,93.31,0.00,0.00
05/06/2013,17:00,105.52,107.11,104.79,106.10,271004,267425,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.91,100.27,0.00,0.00
05/07/2013,17:00,105.73,106.20,104.86,105.56,260141,244135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.21,105.38,0.00,0.00
05/08/2013,17:00,105.50,106.71,105.18,106.56,276315,221596,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.55,108.94,0.00,0.00
05/09/2013,17:00,106.54,106.71,105.29,106.33,272196,197766,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.89,111.25,0.00,0.00
05/10/2013,17:00,106.10,106.18,103.31,105.98,354119,186788,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.19,112.56,0.00,0.00
05/13/2013,17:00,105.70,105.75,104.41,105.11,297036,160081,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.46,113.05,0.00,0.00
05/14/2013,17:00,104.87,105.60,103.79,104.15,269403,143906,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.67,112.91,0.00,0.00
05/15/2013,17:00,104.07,104.38,102.07,104.24,360684,119957,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.81,112.34,0.00,0.00
05/16/2013,17:00,104.28,105.51,103.17,105.10,297863,82424,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.93,111.55,0.00,0.00
05/17/2013,17:00,105.11,106.39,104.71,105.94,156873,331247,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.06,110.73,0.00,0.00
05/20/2013,17:00,105.90,107.00,105.12,106.58,263796,349787,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.23,109.99,0.00,0.00
05/21/2013,17:00,106.54,106.87,105.37,105.83,259159,344082,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.40,109.33,0.00,0.00
05/22/2013,17:00,105.55,105.84,103.66,103.93,336497,336438,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.51,108.66,0.00,0.00
05/23/2013,17:00,103.83,104.11,101.86,103.90,323633,326338,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.55,107.95,0.00,0.00
05/24/2013,17:00,104.02,104.04,102.69,103.80,203991,316587,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.54,107.25,0.00,0.00
05/28/2013,17:00,103.54,105.57,102.88,104.66,240990,315205,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.53,106.62,0.00,0.00
05/29/2013,17:00,104.70,104.87,102.48,102.78,293461,307668,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.48,106.00,0.00,0.00
05/30/2013,17:00,102.54,103.64,101.30,103.26,294855,297567,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.39,105.42,0.00,0.00
05/31/2013,17:00,103.29,103.50,101.21,101.62,267978,285093,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.26,104.81,0.00,0.00
06/03/2013,17:00,101.38,103.35,100.91,103.10,287474,278509,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.11,104.27,0.00,0.00
06/04/2013,17:00,103.00,104.06,102.03,102.96,301136,261176,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.97,103.82,0.00,0.00
06/05/2013,17:00,103.51,104.13,103.06,103.39,268909,251523,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.87,103.49,0.00,0.00
06/06/2013,17:00,103.35,104.97,103.34,104.41,267164,238936,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.81,103.33,0.00,0.00
06/07/2013,17:00,104.37,106.04,103.37,105.68,330833,213390,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.81,103.37,0.00,0.00
06/10/2013,17:00,105.74,105.90,104.84,105.42,234601,181247,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.86,103.57,0.00,0.00
06/11/2013,17:00,105.41,105.56,103.69,105.03,257474,155860,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.93,103.83,0.00,0.00
06/12/2013,17:00,104.54,106.10,104.11,105.53,244870,143476,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.01,104.13,0.00,0.00
06/13/2013,17:00,105.42,106.57,104.67,106.34,224449,122048,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.13,104.48,0.00,0.00
06/14/2013,17:00,106.29,107.90,106.07,107.50,240906,108363,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.31,104.91,0.00,0.00
06/17/2013,17:00,107.50,108.39,107.03,107.42,242794,74667,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.54,105.38,0.00,0.00
06/18/2013,17:00,107.54,108.26,107.03,108.05,149067,277283,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.80,105.89,0.00,0.00
06/19/2013,17:00,108.21,108.59,107.16,107.86,247539,281705,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.08,106.38,0.00,0.00
06/20/2013,17:00,107.58,107.60,104.01,104.52,376229,287615,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.27,106.65,0.00,0.00
06/21/2013,17:00,104.34,105.22,102.50,103.07,340903,281342,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.35,106.61,0.00,0.00
06/24/2013,17:00,103.23,104.97,102.05,104.56,315821,278135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.35,106.39,0.00,0.00
06/25/2013,17:00,104.40,105.55,103.97,104.70,267541,277004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.33,106.09,0.00,0.00
06/26/2013,17:00,104.55,105.08,103.06,104.88,291417,279840,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.28,105.79,0.00,0.00
06/27/2013,17:00,104.90,106.79,104.73,106.43,269312,280356,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.28,105.60,0.00,0.00
06/28/2013,17:00,106.19,107.20,105.71,105.94,247607,270557,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.30,105.51,0.00,0.00
07/01/2013,17:00,105.96,107.66,105.45,107.37,229193,257189,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.37,105.57,0.00,0.00
07/02/2013,17:00,107.44,109.25,107.16,108.98,285781,258114,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.52,105.84,0.00,0.00
07/03/2013,17:00,108.99,111.56,108.97,110.62,353250,243235,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.78,106.34,0.00,0.00
07/05/2013,17:00,110.47,113.06,110.09,112.60,256027,237944,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.16,107.12,0.00,0.00
07/08/2013,17:00,113.33,113.50,111.51,112.52,253202,218234,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.62,108.05,0.00,0.00
07/09/2013,17:00,112.38,114.14,111.69,112.91,285670,203037,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.14,109.05,0.00,0.00
07/10/2013,17:00,113.95,116.04,113.59,115.90,404821,179841,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.75,110.18,0.00,0.00
07/11/2013,17:00,115.53,116.83,113.69,114.29,316730,163859,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.40,111.28,0.00,0.00
07/12/2013,17:00,113.96,115.71,113.74,115.33,234756,151608,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.05,112.31,0.00,0.00
07/15/2013,17:00,115.43,116.01,114.03,115.70,210806,136355,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.69,113.25,0.00,0.00
07/16/2013,17:00,115.82,116.56,115.04,115.38,250921,122497,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.31,114.06,0.00,0.00
07/17/2013,17:00,115.16,115.98,114.49,115.86,262789,79414,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.90,114.73,0.00,0.00
07/18/2013,17:00,115.86,117.70,115.44,117.32,206309,375907,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.49,115.34,0.00,0.00
07/19/2013,17:00,117.37,118.44,116.42,117.38,316998,382573,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.08,115.91,0.00,0.00
07/22/2013,17:00,117.58,118.11,115.99,116.45,283866,388520,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.63,116.37,0.00,0.00
07/23/2013,17:00,116.51,117.06,114.97,116.74,241640,394167,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.12,116.72,0.00,0.00
07/24/2013,17:00,116.87,117.03,114.30,114.90,278262,386668,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.53,116.88,0.00,0.00
07/25/2013,17:00,114.88,115.38,113.59,115.00,270580,381217,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.83,116.85,0.00,0.00
07/26/2013,17:00,115.07,115.14,113.41,114.21,208855,365623,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.05,116.67,0.00,0.00
07/29/2013,17:00,114.12,114.88,113.38,114.06,206326,362802,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.20,116.36,0.00,0.00
07/30/2013,17:00,114.03,114.05,112.18,112.59,235605,356250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.26,115.91,0.00,0.00
07/31/2013,17:00,112.66,114.94,112.44,114.54,299127,356127,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.29,115.48,0.00,0.00
08/01/2013,17:00,114.77,117.57,114.61,117.40,267594,344860,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.38,115.26,0.00,0.00
08/02/2013,17:00,117.31,118.33,115.96,116.45,249314,325484,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.53,115.23,0.00,0.00
08/05/2013,17:00,116.35,117.20,115.21,116.07,204860,320771,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.68,115.31,0.00,0.00
08/06/2013,17:00,115.99,116.78,114.37,114.81,272996,304762,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.80,115.38,0.00,0.00
08/07/2013,17:00,115.19,115.28,113.61,113.88,294242,281082,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.87,115.35,0.00,0.00
08/08/2013,17:00,113.69,114.47,111.73,112.91,320070,259349,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.85,115.17,0.00,0.00
08/09/2013,17:00,113.38,115.75,113.13,115.48,303796,243485,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.84,115.01,0.00,0.00
08/12/2013,17:00,115.35,115.97,114.54,115.62,257139,217158,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.85,114.93,0.00,0.00
08/13/2013,17:00,115.66,116.71,115.07,116.34,276773,179757,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.89,114.96,0.00,0.00
08/14/2013,17:00,116.05,116.57,115.11,116.36,270921,146688,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.96,115.10,0.00,0.00
08/15/2013,17:00,116.49,117.38,116.11,116.84,251868,90536,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.06,115.31,0.00,0.00
08/16/2013,17:00,116.66,117.60,116.05,116.94,185111,325645,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.19,115.58,0.00,0.00
08/19/2013,17:00,117.22,117.25,115.94,116.51,221204,346006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.33,115.85,0.00,0.00
08/20/2013,17:00,116.37,116.62,114.28,114.76,361065,344092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.41,115.99,0.00,0.00
08/21/2013,17:00,114.83,115.00,113.15,113.50,259243,331033,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.42,115.93,0.00,0.00
08/22/2013,17:00,113.51,114.90,113.18,114.68,204692,330397,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.38,115.77,0.00,0.00
08/23/2013,17:00,114.87,116.59,113.95,116.07,259545,326680,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.37,115.63,0.00,0.00
08/26/2013,17:00,116.56,117.02,115.21,115.57,165995,324685,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.37,115.54,0.00,0.00
08/27/2013,17:00,115.79,118.97,115.53,118.66,295934,328900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.45,115.64,0.00,0.00
08/28/2013,17:00,118.87,121.89,118.76,119.75,336171,319696,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.66,115.99,0.00,0.00
08/29/2013,17:00,119.18,119.72,117.37,118.45,250038,312225,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.90,116.45,0.00,0.00
08/30/2013,17:00,117.82,118.40,116.40,117.30,234394,312225,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.10,116.87,0.00,0.00
09/03/2013,17:00,116.72,118.48,113.86,118.19,288018,294736,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.27,117.25,0.00,0.00
09/04/2013,17:00,118.09,118.26,116.42,116.88,224377,287492,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.41,117.50,0.00,0.00
09/05/2013,17:00,117.24,118.19,116.78,118.02,184889,282374,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.54,117.68,0.00,0.00
09/06/2013,17:00,118.17,120.35,117.77,120.18,269866,273580,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.73,117.92,0.00,0.00
09/09/2013,17:00,119.93,120.11,118.41,119.17,266915,248572,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.93,118.20,0.00,0.00
09/10/2013,17:00,118.57,118.60,116.04,117.04,325314,227122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.08,118.36,0.00,0.00
09/11/2013,17:00,117.01,117.74,116.18,117.21,238235,212812,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.18,118.39,0.00,0.00
09/12/2013,17:00,117.42,118.81,116.95,118.25,249780,194768,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.27,118.38,0.00,0.00
09/13/2013,17:00,118.29,118.39,116.88,117.86,207037,172960,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.35,118.33,0.00,0.00
09/16/2013,17:00,117.15,117.65,115.71,116.24,282888,140021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.37,118.19,0.00,0.00
09/17/2013,17:00,115.87,116.08,114.59,115.07,304851,94447,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.32,117.89,0.00,0.00
09/18/2013,17:00,115.02,117.95,114.79,117.53,215629,330144,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.26,117.61,0.00,0.00
09/19/2013,17:00,117.69,118.40,115.81,116.11,301286,357471,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.21,117.33,0.00,0.00
09/20/2013,17:00,116.03,116.36,114.75,115.00,250360,364604,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.12,117.00,0.00,0.00
09/23/2013,17:00,115.14,115.37,113.37,113.84,223392,354296,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.95,116.58,0.00,0.00
09/24/2013,17:00,113.69,113.89,112.55,113.38,259543,341154,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.72,116.07,0.00,0.00
09/25/2013,17:00,113.66,114.21,112.45,112.91,236195,340830,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.45,115.50,0.00,0.00
09/26/2013,17:00,112.55,113.54,112.45,113.28,183778,326509,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.16,114.93,0.00,0.00
09/27/2013,17:00,113.16,114.02,112.61,113.12,232299,314427,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.87,114.41,0.00,0.00
09/30/2013,17:00,112.71,113.01,111.30,112.58,226707,307186,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.56,113.94,0.00,0.00
